EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,Display,Direction,Timestamp
-3827.42,-3853.53,-3852.73,-3850.67,-3840.39,-3815.98,-3850.76,-3830.11,0.0668945,0.976074,-0.171387,-0.762939,1.15967,0.610352,66.6667,93,1,Arrow,Right,919344
-3827.42,-3853.44,-3852.64,-3850.67,-3840.39,-3815.98,-3850.4,-3830.55,0.0683594,0.9729,-0.170654,-0.823975,1.12915,0.732422,66.6667,94,1,Arrow,Right,921785
-3827.16,-3853.17,-3852.55,-3850.49,-3840.57,-3816.25,-3850.67,-3830.82,0.0695801,0.971436,-0.174072,-0.793457,1.12915,0.732422,66.6667,95,1,Arrow,Right,924139
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,96,1,Arrow,Right,926563
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,97,0,Arrow,Right,1050446
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,98,0,Arrow,Right,1050605
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,99,0,Arrow,Right,1050751
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,100,0,Arrow,Right,1050899
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,101,0,Arrow,Right,1051044
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,102,0,Arrow,Right,1051193
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,103,0,Arrow,Right,1051340
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,104,0,Arrow,Right,1051487
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,105,0,Arrow,Right,1051632
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,106,0,Arrow,Right,1051862
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,107,0,Arrow,Right,1052008
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,108,0,Arrow,Right,1052157
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,109,0,Arrow,Right,1052311
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,110,0,Arrow,Right,1052459
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,111,0,Arrow,Right,1052606
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,112,0,Arrow,Right,1052752
